,gene_id,count_light,count_nonlight,count_diff
14376,TRINITY_DN6084_c0_g1_i1,8.0,4.0,4.0
14377,TRINITY_DN6085_c0_g1_i1,10.0,6.0,4.0
11406,TRINITY_DN392_c0_g1_i5,4.0,0.0,4.0
11407,TRINITY_DN3930_c0_g1_i1,10.0,6.0,4.0
11414,TRINITY_DN3937_c0_g1_i1,4.0,0.0,4.0
11419,TRINITY_DN393_c0_g1_i4,4.0,0.0,4.0
2206,TRINITY_DN11775_c0_g1_i1,4.0,0.0,4.0
2221,TRINITY_DN1178_c0_g1_i2,4.0,0.0,4.0
2228,TRINITY_DN11795_c0_g1_i1,4.0,0.0,4.0
11454,TRINITY_DN3965_c0_g1_i1,6.0,2.0,4.0
11472,TRINITY_DN3979_c0_g1_i1,14.0,10.0,4.0
11492,TRINITY_DN3981_c0_g1_i1,10.0,6.0,4.0
11493,TRINITY_DN3982_c0_g1_i1,4.0,0.0,4.0
2176,TRINITY_DN11749_c0_g1_i1,4.0,0.0,4.0
1051,TRINITY_DN10816_c0_g1_i1,4.0,0.0,4.0
2330,TRINITY_DN11885_c0_g1_i1,4.0,0.0,4.0
11139,TRINITY_DN3748_c0_g1_i1,12.0,8.0,4.0
14443,TRINITY_DN6140_c0_g1_i1,12.0,8.0,4.0
14446,TRINITY_DN6144_c0_g1_i1,4.0,0.0,4.0
14447,TRINITY_DN6145_c0_g1_i1,8.0,4.0,4.0
14455,TRINITY_DN6151_c0_g1_i1,10.0,6.0,4.0
1044,TRINITY_DN10810_c0_g1_i1,12.0,8.0,4.0
1050,TRINITY_DN10815_c0_g1_i1,10.0,6.0,4.0
11258,TRINITY_DN3825_c0_g1_i1,8.0,4.0,4.0
2273,TRINITY_DN11833_c0_g1_i1,4.0,0.0,4.0
2276,TRINITY_DN11837_c0_g1_i1,4.0,0.0,4.0
2283,TRINITY_DN11844_c0_g1_i1,4.0,0.0,4.0
14435,TRINITY_DN6133_c0_g1_i1,8.0,4.0,4.0
11307,TRINITY_DN3863_c0_g1_i1,10.0,6.0,4.0
11326,TRINITY_DN3872_c0_g1_i1,14.0,10.0,4.0
2249,TRINITY_DN11811_c0_g1_i1,4.0,0.0,4.0
2250,TRINITY_DN11812_c0_g1_i1,4.0,0.0,4.0
11253,TRINITY_DN3820_c0_g1_i1,12.0,8.0,4.0
17889,TRINITY_DN8748_c0_g1_i1,4.0,0.0,4.0
17910,TRINITY_DN8766_c0_g1_i1,4.0,0.0,4.0
378,TRINITY_DN10284_c0_g1_i1,10.0,6.0,4.0
5290,TRINITY_DN14539_c0_g1_i1,4.0,0.0,4.0
5291,TRINITY_DN14540_c0_g1_i1,4.0,0.0,4.0
5294,TRINITY_DN14543_c0_g1_i1,4.0,0.0,4.0
5334,TRINITY_DN14581_c0_g1_i1,4.0,0.0,4.0
5339,TRINITY_DN14586_c0_g1_i1,4.0,0.0,4.0
5358,TRINITY_DN14601_c0_g1_i1,4.0,0.0,4.0
5359,TRINITY_DN14602_c0_g1_i1,4.0,0.0,4.0
5385,TRINITY_DN14629_c0_g1_i1,4.0,0.0,4.0
5394,TRINITY_DN14639_c0_g1_i1,4.0,0.0,4.0
5397,TRINITY_DN14641_c0_g1_i1,4.0,0.0,4.0
5364,TRINITY_DN14608_c0_g1_i1,4.0,0.0,4.0
3465,TRINITY_DN12854_c0_g1_i1,4.0,0.0,4.0
3468,TRINITY_DN12857_c0_g1_i1,4.0,0.0,4.0
5417,TRINITY_DN14660_c0_g1_i1,4.0,0.0,4.0
5421,TRINITY_DN14664_c0_g1_i1,4.0,0.0,4.0
5429,TRINITY_DN14671_c0_g1_i1,4.0,0.0,4.0
5433,TRINITY_DN14677_c0_g1_i1,4.0,0.0,4.0
5434,TRINITY_DN14678_c0_g1_i1,4.0,0.0,4.0
5437,TRINITY_DN1467_c0_g1_i2,4.0,0.0,4.0
5381,TRINITY_DN14625_c0_g1_i1,4.0,0.0,4.0
5383,TRINITY_DN14627_c0_g1_i1,4.0,0.0,4.0
14506,TRINITY_DN6194_c0_g1_i1,10.0,6.0,4.0
14526,TRINITY_DN6206_c0_g1_i1,10.0,6.0,4.0
2355,TRINITY_DN11904_c0_g1_i1,4.0,0.0,4.0
10994,TRINITY_DN3644_c0_g1_i1,6.0,2.0,4.0
14471,TRINITY_DN6164_c0_g1_i1,10.0,6.0,4.0
14474,TRINITY_DN6167_c0_g1_i1,4.0,0.0,4.0
14486,TRINITY_DN6178_c0_g1_i1,4.0,0.0,4.0
14493,TRINITY_DN6181_c0_g1_i1,8.0,4.0,4.0
14504,TRINITY_DN6191_c0_g1_i1,8.0,4.0,4.0
11084,TRINITY_DN3707_c0_g1_i1,4.0,0.0,4.0
11120,TRINITY_DN3731_c0_g1_i2,4.0,0.0,4.0
11122,TRINITY_DN3733_c0_g1_i1,4.0,0.0,4.0
1062,TRINITY_DN10826_c0_g1_i1,4.0,0.0,4.0
1068,TRINITY_DN10831_c0_g1_i1,8.0,4.0,4.0
11158,TRINITY_DN375_c0_g1_i13,4.0,0.0,4.0
11166,TRINITY_DN375_c0_g1_i7,4.0,0.0,4.0
11174,TRINITY_DN3761_c0_g1_i1,6.0,2.0,4.0
11181,TRINITY_DN3768_c0_g1_i1,4.0,0.0,4.0
10952,TRINITY_DN3612_c0_g1_i2,4.0,0.0,4.0
992,TRINITY_DN10775_c0_g1_i1,8.0,4.0,4.0
996,TRINITY_DN10779_c0_g1_i1,4.0,0.0,4.0
998,TRINITY_DN1077_c1_g1_i1,4.0,0.0,4.0
999,TRINITY_DN10780_c0_g1_i1,4.0,0.0,4.0
1000,TRINITY_DN10780_c0_g1_i2,4.0,0.0,4.0
2403,TRINITY_DN11949_c0_g1_i1,4.0,0.0,4.0
2408,TRINITY_DN11952_c0_g1_i1,4.0,0.0,4.0
10917,TRINITY_DN35_c0_g1_i3,4.0,0.0,4.0
14542,TRINITY_DN6219_c0_g1_i1,12.0,8.0,4.0
14560,TRINITY_DN6231_c0_g1_i1,14.0,10.0,4.0
10995,TRINITY_DN3645_c0_g1_i1,8.0,4.0,4.0
11033,TRINITY_DN3672_c0_g1_i1,12.0,8.0,4.0
14531,TRINITY_DN620_c0_g1_i2,4.0,0.0,4.0
17840,TRINITY_DN8706_c0_g1_i1,4.0,0.0,4.0
17842,TRINITY_DN8708_c0_g1_i1,4.0,0.0,4.0
17850,TRINITY_DN8715_c0_g1_i1,8.0,4.0,4.0
5475,TRINITY_DN14710_c0_g1_i1,4.0,0.0,4.0
5479,TRINITY_DN14714_c0_g1_i1,4.0,0.0,4.0
5406,TRINITY_DN1464_c0_g1_i1,4.0,0.0,4.0
17791,TRINITY_DN8666_c0_g1_i1,4.0,0.0,4.0
17826,TRINITY_DN8696_c0_g1_i1,8.0,4.0,4.0
17827,TRINITY_DN8697_c0_g1_i1,10.0,6.0,4.0
5507,TRINITY_DN14744_c0_g1_i1,4.0,0.0,4.0
17742,TRINITY_DN862_c0_g1_i2,4.0,0.0,4.0
17768,TRINITY_DN864_c3_g1_i1,4.0,0.0,4.0
17770,TRINITY_DN864_c5_g1_i1,4.0,0.0,4.0
5549,TRINITY_DN14787_c0_g1_i1,4.0,0.0,4.0
5480,TRINITY_DN14715_c0_g1_i1,4.0,0.0,4.0
5484,TRINITY_DN14719_c0_g1_i1,4.0,0.0,4.0
5485,TRINITY_DN14720_c0_g1_i1,4.0,0.0,4.0
5487,TRINITY_DN14722_c0_g1_i1,4.0,0.0,4.0
5492,TRINITY_DN14727_c0_g1_i1,4.0,0.0,4.0
5495,TRINITY_DN14731_c0_g1_i1,4.0,0.0,4.0
5502,TRINITY_DN14739_c0_g1_i1,4.0,0.0,4.0
14607,TRINITY_DN6263_c0_g1_i1,4.0,0.0,4.0
14615,TRINITY_DN626_c0_g1_i2,4.0,0.0,4.0
14618,TRINITY_DN6273_c0_g1_i1,10.0,6.0,4.0
10662,TRINITY_DN3417_c0_g1_i1,10.0,6.0,4.0
10693,TRINITY_DN3435_c0_g1_i2,4.0,0.0,4.0
1012,TRINITY_DN10791_c0_g1_i1,4.0,0.0,4.0
1018,TRINITY_DN10797_c0_g1_i1,12.0,8.0,4.0
14569,TRINITY_DN623_c0_g1_i1,10.0,6.0,4.0
2467,TRINITY_DN12001_c0_g1_i1,4.0,0.0,4.0
2479,TRINITY_DN12014_c0_g1_i1,4.0,0.0,4.0
10849,TRINITY_DN3554_c0_g1_i1,10.0,6.0,4.0
10887,TRINITY_DN357_c0_g1_i2,4.0,0.0,4.0
2381,TRINITY_DN11928_c0_g1_i1,4.0,0.0,4.0
2384,TRINITY_DN1192_c0_g2_i1,8.0,4.0,4.0
10798,TRINITY_DN3518_c0_g1_i1,10.0,6.0,4.0
10817,TRINITY_DN3533_c0_g1_i1,10.0,6.0,4.0
17704,TRINITY_DN85_c1_g1_i1,4.0,0.0,4.0
17710,TRINITY_DN8605_c0_g1_i1,10.0,6.0,4.0
17717,TRINITY_DN8611_c0_g1_i1,12.0,8.0,4.0
17734,TRINITY_DN8623_c0_g1_i1,6.0,2.0,4.0
5518,TRINITY_DN14754_c0_g1_i1,4.0,0.0,4.0
5523,TRINITY_DN14759_c0_g1_i1,4.0,0.0,4.0
5539,TRINITY_DN14776_c0_g1_i1,4.0,0.0,4.0
17633,TRINITY_DN8545_c0_g1_i1,10.0,6.0,4.0
17662,TRINITY_DN8570_c0_g1_i1,10.0,6.0,4.0
17679,TRINITY_DN8586_c0_g1_i1,8.0,4.0,4.0
17693,TRINITY_DN8597_c0_g1_i1,10.0,6.0,4.0
17694,TRINITY_DN8598_c0_g1_i1,10.0,6.0,4.0
5582,TRINITY_DN14812_c0_g1_i1,4.0,0.0,4.0
5583,TRINITY_DN14813_c0_g1_i1,4.0,0.0,4.0
5587,TRINITY_DN14818_c0_g1_i1,4.0,0.0,4.0
5592,TRINITY_DN14822_c0_g1_i1,4.0,0.0,4.0
17625,TRINITY_DN853_c1_g1_i1,4.0,0.0,4.0
5623,TRINITY_DN14850_c0_g1_i1,4.0,0.0,4.0
5624,TRINITY_DN14851_c0_g1_i1,4.0,0.0,4.0
5625,TRINITY_DN14852_c0_g1_i1,4.0,0.0,4.0
5628,TRINITY_DN14856_c0_g1_i1,4.0,0.0,4.0
5630,TRINITY_DN14858_c0_g1_i1,4.0,0.0,4.0
5552,TRINITY_DN14790_c0_g1_i1,4.0,0.0,4.0
5560,TRINITY_DN14799_c0_g1_i1,4.0,0.0,4.0
5573,TRINITY_DN14803_c0_g1_i1,4.0,0.0,4.0
14671,TRINITY_DN6315_c0_g1_i1,8.0,4.0,4.0
14683,TRINITY_DN6325_c0_g1_i1,6.0,2.0,4.0
2645,TRINITY_DN12164_c0_g1_i1,4.0,0.0,4.0
10309,TRINITY_DN3167_c0_g1_i1,14.0,10.0,4.0
2586,TRINITY_DN12112_c0_g1_i1,4.0,0.0,4.0
14631,TRINITY_DN6281_c0_g1_i1,4.0,0.0,4.0
14637,TRINITY_DN6287_c0_g1_i1,16.0,12.0,4.0
14645,TRINITY_DN6293_c0_g1_i1,12.0,8.0,4.0
14656,TRINITY_DN6301_c0_g1_i1,10.0,6.0,4.0
10512,TRINITY_DN3308_c0_g1_i1,16.0,12.0,4.0
2606,TRINITY_DN12132_c0_g1_i1,4.0,0.0,4.0
10386,TRINITY_DN3220_c0_g1_i1,14.0,10.0,4.0
10433,TRINITY_DN3254_c0_g1_i1,6.0,2.0,4.0
10524,TRINITY_DN3315_c0_g1_i1,30.0,26.0,4.0
10527,TRINITY_DN3318_c0_g1_i1,14.0,10.0,4.0
2564,TRINITY_DN12094_c0_g1_i1,4.0,0.0,4.0
10447,TRINITY_DN325_c1_g1_i1,4.0,0.0,4.0
940,TRINITY_DN10733_c0_g1_i1,10.0,6.0,4.0
946,TRINITY_DN10738_c0_g1_i1,4.0,0.0,4.0
956,TRINITY_DN10746_c0_g1_i1,12.0,8.0,4.0
2776,TRINITY_DN12274_c0_g1_i1,4.0,0.0,4.0
10041,TRINITY_DN298_c1_g2_i5,4.0,0.0,4.0
10080,TRINITY_DN300_c0_g1_i1,4.0,0.0,4.0
14687,TRINITY_DN6329_c0_g1_i1,10.0,6.0,4.0
14693,TRINITY_DN6333_c0_g1_i1,12.0,8.0,4.0
14710,TRINITY_DN6348_c0_g1_i1,6.0,2.0,4.0
930,TRINITY_DN10724_c0_g1_i1,10.0,6.0,4.0
2698,TRINITY_DN12212_c0_g1_i1,4.0,0.0,4.0
2699,TRINITY_DN12213_c0_g1_i1,4.0,0.0,4.0
2704,TRINITY_DN12219_c0_g1_i1,4.0,0.0,4.0
2706,TRINITY_DN1221_c0_g2_i1,8.0,4.0,4.0
2746,TRINITY_DN1224_c0_g2_i1,4.0,0.0,4.0
10032,TRINITY_DN298_c0_g2_i1,4.0,0.0,4.0
10039,TRINITY_DN298_c1_g2_i3,4.0,0.0,4.0
2669,TRINITY_DN12187_c0_g1_i1,4.0,0.0,4.0
10258,TRINITY_DN3122_c0_g1_i1,12.0,8.0,4.0
2627,TRINITY_DN1214_c0_g1_i4,4.0,0.0,4.0
10103,TRINITY_DN3023_c0_g1_i2,4.0,0.0,4.0
2679,TRINITY_DN12196_c0_g1_i1,4.0,0.0,4.0
2686,TRINITY_DN12200_c0_g1_i1,4.0,0.0,4.0
467,TRINITY_DN10348_c0_g1_i1,6.0,2.0,4.0
5595,TRINITY_DN14825_c0_g1_i1,4.0,0.0,4.0
5598,TRINITY_DN14829_c0_g1_i1,4.0,0.0,4.0
5609,TRINITY_DN14838_c0_g1_i1,4.0,0.0,4.0
5612,TRINITY_DN14840_c0_g1_i1,4.0,0.0,4.0
5618,TRINITY_DN14846_c0_g1_i1,4.0,0.0,4.0
17600,TRINITY_DN8522_c0_g1_i1,8.0,4.0,4.0
17611,TRINITY_DN8532_c0_g1_i1,10.0,6.0,4.0
436,TRINITY_DN10321_c0_g1_i1,8.0,4.0,4.0
446,TRINITY_DN1032_c0_g1_i2,4.0,0.0,4.0
5661,TRINITY_DN14884_c0_g1_i1,4.0,0.0,4.0
5663,TRINITY_DN14886_c0_g1_i1,4.0,0.0,4.0
17574,TRINITY_DN8500_c0_g1_i1,12.0,8.0,4.0
17578,TRINITY_DN8504_c0_g1_i1,14.0,10.0,4.0
17591,TRINITY_DN8515_c0_g1_i1,8.0,4.0,4.0
5683,TRINITY_DN14905_c0_g1_i1,4.0,0.0,4.0
5685,TRINITY_DN14907_c0_g1_i1,4.0,0.0,4.0
5689,TRINITY_DN14910_c0_g1_i1,4.0,0.0,4.0
5691,TRINITY_DN14912_c0_g1_i1,4.0,0.0,4.0
5637,TRINITY_DN14863_c0_g1_i1,4.0,0.0,4.0
5640,TRINITY_DN14866_c0_g1_i1,4.0,0.0,4.0
14749,TRINITY_DN6380_c0_g1_i1,10.0,6.0,4.0
9781,TRINITY_DN2828_c0_g1_i1,24.0,20.0,4.0
9784,TRINITY_DN282_c0_g1_i2,4.0,0.0,4.0
9864,TRINITY_DN2885_c0_g1_i1,10.0,6.0,4.0
9869,TRINITY_DN2889_c0_g1_i1,22.0,18.0,4.0
9918,TRINITY_DN291_c0_g1_i2,4.0,0.0,4.0
14729,TRINITY_DN6363_c0_g1_i1,10.0,6.0,4.0
2720,TRINITY_DN12231_c0_g1_i1,4.0,0.0,4.0
2753,TRINITY_DN12255_c0_g1_i1,4.0,0.0,4.0
2772,TRINITY_DN12270_c0_g1_i1,4.0,0.0,4.0
2810,TRINITY_DN12305_c0_g1_i1,4.0,0.0,4.0
10028,TRINITY_DN298_c0_g1_i3,4.0,0.0,4.0
2712,TRINITY_DN12225_c0_g1_i1,4.0,0.0,4.0
5724,TRINITY_DN14947_c0_g1_i1,4.0,0.0,4.0
5728,TRINITY_DN14951_c0_g1_i1,4.0,0.0,4.0
5738,TRINITY_DN14960_c0_g1_i1,4.0,0.0,4.0
5739,TRINITY_DN14961_c0_g1_i1,4.0,0.0,4.0
5741,TRINITY_DN14964_c0_g1_i1,4.0,0.0,4.0
5743,TRINITY_DN14966_c0_g1_i1,4.0,0.0,4.0
5679,TRINITY_DN14900_c0_g1_i1,4.0,0.0,4.0
17494,TRINITY_DN8435_c0_g1_i1,4.0,0.0,4.0
17526,TRINITY_DN8460_c0_g1_i1,8.0,4.0,4.0
17562,TRINITY_DN8491_c0_g1_i1,8.0,4.0,4.0
5719,TRINITY_DN14941_c0_g1_i1,4.0,0.0,4.0
5779,TRINITY_DN1499_c3_g1_i1,4.0,0.0,4.0
5787,TRINITY_DN15001_c0_g1_i1,4.0,0.0,4.0
5788,TRINITY_DN15002_c0_g1_i1,4.0,0.0,4.0
5789,TRINITY_DN15003_c0_g1_i1,4.0,0.0,4.0
5791,TRINITY_DN15006_c0_g1_i1,4.0,0.0,4.0
3438,TRINITY_DN12830_c0_g1_i1,4.0,0.0,4.0
17454,TRINITY_DN8401_c0_g1_i1,10.0,6.0,4.0
5804,TRINITY_DN15018_c0_g1_i1,4.0,0.0,4.0
5808,TRINITY_DN15021_c0_g1_i1,4.0,0.0,4.0
5811,TRINITY_DN15027_c0_g1_i1,4.0,0.0,4.0
5822,TRINITY_DN15038_c0_g1_i1,4.0,0.0,4.0
5832,TRINITY_DN15048_c0_g1_i1,4.0,0.0,4.0
5763,TRINITY_DN14986_c0_g1_i1,4.0,0.0,4.0
5768,TRINITY_DN14992_c0_g1_i1,4.0,0.0,4.0
14808,TRINITY_DN6417_c0_g1_i1,4.0,0.0,4.0
14814,TRINITY_DN6421_c0_g1_i1,4.0,0.0,4.0
14815,TRINITY_DN6422_c0_g1_i1,10.0,6.0,4.0
917,TRINITY_DN10714_c0_g1_i1,10.0,6.0,4.0
2903,TRINITY_DN12388_c0_g1_i1,4.0,0.0,4.0
2904,TRINITY_DN12389_c0_g1_i1,4.0,0.0,4.0
2909,TRINITY_DN12394_c0_g1_i1,4.0,0.0,4.0
9633,TRINITY_DN2729_c0_g2_i1,4.0,0.0,4.0
9647,TRINITY_DN2739_c0_g1_i1,4.0,0.0,4.0
9678,TRINITY_DN2761_c0_g2_i1,4.0,0.0,4.0
14800,TRINITY_DN640_c1_g1_i1,4.0,0.0,4.0
14802,TRINITY_DN6411_c0_g1_i1,10.0,6.0,4.0
2857,TRINITY_DN12349_c0_g1_i1,4.0,0.0,4.0
2877,TRINITY_DN12367_c0_g1_i1,4.0,0.0,4.0
9544,TRINITY_DN2671_c0_g1_i1,8.0,4.0,4.0
9554,TRINITY_DN2678_c0_g2_i1,4.0,0.0,4.0
9592,TRINITY_DN2700_c0_g2_i1,4.0,0.0,4.0
9815,TRINITY_DN2851_c0_g1_i1,8.0,4.0,4.0
2793,TRINITY_DN12290_c0_g1_i1,4.0,0.0,4.0
2823,TRINITY_DN12319_c0_g1_i1,4.0,0.0,4.0
14866,TRINITY_DN6464_c0_g1_i1,12.0,8.0,4.0
14876,TRINITY_DN6473_c0_g1_i1,10.0,6.0,4.0
9394,TRINITY_DN2573_c4_g1_i1,4.0,0.0,4.0
2888,TRINITY_DN12375_c0_g1_i1,4.0,0.0,4.0
2891,TRINITY_DN12378_c0_g1_i1,4.0,0.0,4.0
14837,TRINITY_DN6440_c0_g1_i1,10.0,6.0,4.0
14856,TRINITY_DN6456_c0_g1_i1,4.0,0.0,4.0
9477,TRINITY_DN2623_c0_g2_i1,4.0,0.0,4.0
9486,TRINITY_DN2630_c0_g1_i1,20.0,16.0,4.0
919,TRINITY_DN10716_c0_g1_i1,10.0,6.0,4.0
922,TRINITY_DN10718_c0_g1_i2,4.0,0.0,4.0
9425,TRINITY_DN2592_c0_g2_i1,4.0,0.0,4.0
9435,TRINITY_DN259_c0_g1_i2,22.0,18.0,4.0
9442,TRINITY_DN25_c0_g1_i5,4.0,0.0,4.0
9457,TRINITY_DN260_c0_g1_i5,4.0,0.0,4.0
5838,TRINITY_DN15052_c0_g1_i1,4.0,0.0,4.0
5842,TRINITY_DN15056_c0_g1_i1,4.0,0.0,4.0
5858,TRINITY_DN15070_c0_g1_i1,4.0,0.0,4.0
5861,TRINITY_DN15075_c0_g1_i1,4.0,0.0,4.0
5862,TRINITY_DN15076_c0_g1_i1,4.0,0.0,4.0
5869,TRINITY_DN15082_c0_g1_i1,4.0,0.0,4.0
17376,TRINITY_DN835_c0_g1_i1,12.0,8.0,4.0
17415,TRINITY_DN8381_c0_g1_i1,12.0,8.0,4.0
17425,TRINITY_DN838_c0_g1_i2,4.0,0.0,4.0
5938,TRINITY_DN15148_c0_g1_i1,4.0,0.0,4.0
5944,TRINITY_DN15153_c0_g1_i1,4.0,0.0,4.0
5878,TRINITY_DN15090_c0_g1_i1,4.0,0.0,4.0
5903,TRINITY_DN15114_c0_g1_i1,4.0,0.0,4.0
17337,TRINITY_DN8328_c0_g1_i1,10.0,6.0,4.0
17354,TRINITY_DN8340_c0_g1_i1,8.0,4.0,4.0
5973,TRINITY_DN15186_c0_g1_i1,4.0,0.0,4.0
5913,TRINITY_DN15123_c0_g1_i1,4.0,0.0,4.0
5920,TRINITY_DN15130_c0_g1_i1,4.0,0.0,4.0
5923,TRINITY_DN15133_c0_g1_i1,4.0,0.0,4.0
5927,TRINITY_DN15138_c0_g1_i1,4.0,0.0,4.0
5935,TRINITY_DN15145_c0_g1_i1,4.0,0.0,4.0
9087,TRINITY_DN2397_c0_g2_i1,4.0,0.0,4.0
9092,TRINITY_DN239_c0_g1_i11,4.0,0.0,4.0
9096,TRINITY_DN239_c0_g1_i6,4.0,0.0,4.0
9097,TRINITY_DN239_c0_g1_i7,4.0,0.0,4.0
9217,TRINITY_DN2461_c0_g1_i1,10.0,6.0,4.0
14882,TRINITY_DN6479_c0_g1_i1,10.0,6.0,4.0
14884,TRINITY_DN6480_c0_g1_i1,8.0,4.0,4.0
14902,TRINITY_DN6496_c0_g1_i1,4.0,0.0,4.0
844,TRINITY_DN10652_c0_g1_i1,10.0,6.0,4.0
9364,TRINITY_DN2554_c0_g1_i1,8.0,4.0,4.0
9242,TRINITY_DN2480_c0_g1_i1,16.0,12.0,4.0
2921,TRINITY_DN12400_c0_g1_i1,4.0,0.0,4.0
9194,TRINITY_DN2446_c0_g2_i1,4.0,0.0,4.0
9202,TRINITY_DN2451_c0_g1_i1,12.0,8.0,4.0
9208,TRINITY_DN2455_c0_g1_i1,16.0,12.0,4.0
9269,TRINITY_DN2499_c0_g1_i1,10.0,6.0,4.0
9295,TRINITY_DN2512_c0_g2_i1,4.0,0.0,4.0
9311,TRINITY_DN2522_c0_g1_i1,8.0,4.0,4.0
6000,TRINITY_DN15210_c0_g1_i1,4.0,0.0,4.0
6005,TRINITY_DN15216_c0_g1_i1,4.0,0.0,4.0
6018,TRINITY_DN15228_c0_g1_i1,4.0,0.0,4.0
5950,TRINITY_DN15159_c0_g1_i1,4.0,0.0,4.0
17233,TRINITY_DN8243_c0_g1_i1,8.0,4.0,4.0
17287,TRINITY_DN828_c0_g1_i1,12.0,8.0,4.0
17306,TRINITY_DN8302_c0_g1_i1,10.0,6.0,4.0
6039,TRINITY_DN15247_c0_g1_i1,4.0,0.0,4.0
6048,TRINITY_DN15253_c0_g1_i1,4.0,0.0,4.0
6049,TRINITY_DN15255_c0_g1_i1,4.0,0.0,4.0
6050,TRINITY_DN15256_c0_g1_i1,4.0,0.0,4.0
6058,TRINITY_DN15264_c0_g1_i1,4.0,0.0,4.0
17204,TRINITY_DN8219_c0_g1_i1,8.0,4.0,4.0
6067,TRINITY_DN15271_c0_g1_i1,4.0,0.0,4.0
6080,TRINITY_DN15283_c0_g1_i1,4.0,0.0,4.0
6085,TRINITY_DN15288_c0_g1_i1,4.0,0.0,4.0
6089,TRINITY_DN15290_c0_g1_i1,4.0,0.0,4.0
6023,TRINITY_DN15232_c0_g1_i1,4.0,0.0,4.0
6027,TRINITY_DN15236_c0_g1_i1,4.0,0.0,4.0
6032,TRINITY_DN15240_c0_g1_i1,4.0,0.0,4.0
6034,TRINITY_DN15242_c0_g1_i1,4.0,0.0,4.0
14948,TRINITY_DN6532_c0_g1_i1,6.0,2.0,4.0
8873,TRINITY_DN2274_c0_g1_i1,16.0,12.0,4.0
2990,TRINITY_DN12461_c0_g1_i1,4.0,0.0,4.0
3045,TRINITY_DN12513_c0_g1_i1,4.0,0.0,4.0
14914,TRINITY_DN6505_c0_g1_i1,4.0,0.0,4.0
14921,TRINITY_DN6510_c0_g1_i1,10.0,6.0,4.0
14933,TRINITY_DN6520_c0_g1_i1,6.0,2.0,4.0
14934,TRINITY_DN6521_c0_g1_i1,8.0,4.0,4.0
14936,TRINITY_DN6523_c0_g1_i1,4.0,0.0,4.0
14937,TRINITY_DN6524_c0_g1_i1,10.0,6.0,4.0
8893,TRINITY_DN2287_c0_g1_i1,6.0,2.0,4.0
8906,TRINITY_DN2295_c0_g2_i1,4.0,0.0,4.0
8957,TRINITY_DN2317_c0_g1_i1,12.0,8.0,4.0
8967,TRINITY_DN2323_c0_g1_i2,4.0,0.0,4.0
8997,TRINITY_DN2342_c0_g1_i2,4.0,0.0,4.0
9004,TRINITY_DN2346_c0_g2_i1,4.0,0.0,4.0
9015,TRINITY_DN2352_c0_g1_i1,14.0,10.0,4.0
2963,TRINITY_DN12437_c0_g1_i1,4.0,0.0,4.0
2981,TRINITY_DN12452_c0_g1_i1,4.0,0.0,4.0
3074,TRINITY_DN1253_c0_g1_i1,4.0,0.0,4.0
3089,TRINITY_DN12540_c0_g1_i1,4.0,0.0,4.0
8643,TRINITY_DN2156_c1_g1_i1,4.0,0.0,4.0
8645,TRINITY_DN2158_c0_g1_i1,4.0,0.0,4.0
8663,TRINITY_DN2168_c0_g1_i1,4.0,0.0,4.0
8676,TRINITY_DN2173_c0_g1_i2,4.0,0.0,4.0
14991,TRINITY_DN6569_c0_g1_i1,8.0,4.0,4.0
14995,TRINITY_DN656_c2_g1_i1,4.0,0.0,4.0
15000,TRINITY_DN6572_c0_g1_i1,10.0,6.0,4.0
15005,TRINITY_DN6577_c0_g1_i1,10.0,6.0,4.0
8842,TRINITY_DN2258_c0_g1_i1,4.0,0.0,4.0
8695,TRINITY_DN2182_c0_g1_i1,16.0,12.0,4.0
8746,TRINITY_DN2211_c0_g2_i1,4.0,0.0,4.0
3020,TRINITY_DN1248_c0_g1_i1,10.0,6.0,4.0
3028,TRINITY_DN1249_c0_g1_i1,4.0,0.0,4.0
3040,TRINITY_DN12509_c0_g1_i1,4.0,0.0,4.0
14975,TRINITY_DN6554_c0_g1_i1,10.0,6.0,4.0
3046,TRINITY_DN12514_c0_g1_i1,4.0,0.0,4.0
8805,TRINITY_DN2246_c0_g1_i2,4.0,0.0,4.0
8815,TRINITY_DN224_c0_g1_i22,4.0,0.0,4.0
8823,TRINITY_DN224_c0_g5_i1,4.0,0.0,4.0
8826,TRINITY_DN224_c3_g1_i1,4.0,0.0,4.0
6103,TRINITY_DN15301_c0_g1_i1,4.0,0.0,4.0
6104,TRINITY_DN15302_c0_g1_i1,4.0,0.0,4.0
6111,TRINITY_DN15310_c0_g1_i1,4.0,0.0,4.0
6115,TRINITY_DN15313_c0_g1_i1,4.0,0.0,4.0
6116,TRINITY_DN15315_c0_g1_i1,4.0,0.0,4.0
6120,TRINITY_DN15320_c0_g1_i1,4.0,0.0,4.0
17178,TRINITY_DN820_c0_g1_i6,4.0,0.0,4.0
17180,TRINITY_DN820_c1_g1_i1,4.0,0.0,4.0
6171,TRINITY_DN15375_c0_g1_i1,4.0,0.0,4.0
17136,TRINITY_DN8183_c0_g1_i1,10.0,6.0,4.0
17139,TRINITY_DN8186_c0_g1_i1,10.0,6.0,4.0
6204,TRINITY_DN15403_c0_g1_i1,4.0,0.0,4.0
6213,TRINITY_DN15415_c0_g1_i1,4.0,0.0,4.0
6158,TRINITY_DN15360_c0_g1_i1,4.0,0.0,4.0
